data,model,emsize,nhid,nlayers,lr,clip,epochs,dropout,seed,cuda,log_interval,save,summary,condition,run,ignore_speaker,epoch,train_loss,val_loss,val_acc,val_prec,val_recall,val_f,epoch_time
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,24,0.16914235485287812,0.31999945640563965,0.9433988298929241,0.9625092018088127,0.9318841317517691,0.9469491218540649,22.5555202960968
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,25,0.16987913703689209,0.33460840582847595,0.9397286821705426,0.9678062985332183,0.9190863931991602,0.9428173675501038,22.579159021377563
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,26,0.17016302440793085,0.3030410408973694,0.9444150638795334,0.9777349131992285,0.9176062894382953,0.9467168280903973,22.576387643814087
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,27,0.1657355481233352,0.30039483308792114,0.9443207746674829,0.977165181027842,0.9180149909537348,0.9466670220421654,22.586930990219116
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,28,0.1654817792467582,0.2967875599861145,0.944272876498901,0.976906581624237,0.9181912144702843,0.9466393158750034,22.60971999168396
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,29,0.16449019618523428,0.29429203271865845,0.9443780070639931,0.9761956998683633,0.9191282792811403,0.9468028513671667,22.625178337097168
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,30,0.16511763746921831,0.30368536710739136,0.9437430478309232,0.9760127346580305,0.9181081220633036,0.9461753359052814,22.566409826278687
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,31,0.1648065474552986,0.30783790349960327,0.9440211345939933,0.9760258942286592,0.9186244642949347,0.9464556456975661,22.579124689102173
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,32,0.1652470168012839,0.3095647990703583,0.943972929494647,0.9713019510349673,0.9234880016443142,0.9467916973975345,22.557647466659546
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,33,0.16483444433945876,0.3128375709056854,0.9436506395139139,0.9718294598840674,0.9223136246786633,0.9464243319528345,22.604571104049683
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,34,0.16405697147815657,0.31567463278770447,0.9444151079736528,0.9749781468531469,0.920466267794512,0.9469383423538151,22.651683568954468
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,35,0.16677948393118688,0.3228442966938019,0.9421127190911364,0.9738512035010941,0.9172506183017313,0.9447038845255785,22.58816909790039
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,36,0.16537873657085958,0.30859890580177307,0.9438659018767055,0.9783822635041742,0.9158946224315512,0.9461077844311377,22.577961206436157
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,37,0.16686042455526498,0.3086777329444885,0.9438217832769239,0.9716899426220634,0.9227882588803783,0.9466079573918317,22.55523133277893
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,38,0.16665887374144334,0.3112075626850128,0.9445556111389027,0.9749344692005243,0.920779823611326,0.9470836317339064,22.55625867843628
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,39,0.16633887168688652,0.32137417793273926,0.9432683224981941,0.97426370143708,0.9190247925364672,0.945838417060103,22.59741473197937
data/seame,LSTM,500,64,2,0.1,5,40,0.2,2,True,5,results/include_speaker/0-2.pt,results/include_speaker/summary.txt,0,2,False,40,0.16710834701855978,0.3127180337905884,0.9417922020381037,0.9683248184995966,0.9224857830831498,0.9448496615416907,22.602399587631226
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,1,0.6097168731383789,0.589913010597229,0.9068886998984939,0.9493449781659389,0.8758183100010072,0.9111006338729111,22.609233140945435
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,2,0.3845578596377984,0.469024121761322,0.913911620294599,0.9407349491790461,0.8993870533712065,0.9195964536838888,22.553667783737183
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,3,0.2555663614318921,0.3573357164859772,0.9340115632643985,0.9747139268769188,0.9008925346953516,0.9363504745562764,22.608758211135864
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,4,0.21021989465523988,0.3375524878501892,0.9376790041859441,0.9585478617211306,0.9252497591155738,0.9416045209403142,22.592909574508667
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,5,0.1979934607560818,0.3518120050430298,0.9360205264029134,0.9615015974440895,0.9187910242711036,0.9396612286316448,22.586546659469604
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,6,0.1904521540571482,0.33469265699386597,0.9406194081211287,0.9581834297930027,0.9313298195824042,0.9445658040142891,22.62578797340393
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,7,0.1843205302571639,0.3197394907474518,0.9389978812976364,0.9572315234965837,0.9292658227848102,0.9430413894098605,22.571988105773926
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,8,0.18525147972962794,0.34210678935050964,0.94104809525125,0.9640883977900553,0.925635009690911,0.9444704657819412,22.590805768966675
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,9,0.1816700714138838,0.3074875771999359,0.9406107503109024,0.9647253157137529,0.9241016741527154,0.9439766417268437,22.58293318748474
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,10,0.18472322859825233,0.3097747564315796,0.9414200361261637,0.9746265377855887,0.9151196369636964,0.943936170212766,22.56488847732544
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,11,0.1832348849528875,0.3145197629928589,0.9416570072307777,0.9624782310412159,0.928567791863958,0.9452189686447264,22.593875408172607
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,12,0.17777645205840087,0.3133353888988495,0.9441302057339322,0.9707182916307161,0.9244081548811175,0.9469973959018334,22.58576226234436
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,13,0.17720506684138224,0.3113449215888977,0.9393280962727728,0.9790233260614197,0.9066045066045066,0.9414232693238663,22.579067707061768
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,14,0.18379671757037824,0.3212936818599701,0.9420354351514477,0.9762902514336127,0.9145661157024794,0.944420738212076,22.58174777030945
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,15,0.1769850424084908,0.32929733395576477,0.9409094683236002,0.9673451850260487,0.9218446105026104,0.9440469638598423,22.590090036392212
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,16,0.1814971598677146,0.3193114101886749,0.9410247163582901,0.9713850505929714,0.9177631578947368,0.9438130979438659,22.663937091827393
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,17,0.1758179851831534,0.33296525478363037,0.9391797896611207,0.9767235153602578,0.908677451031061,0.9414725568942437,22.612010717391968
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,18,0.17422707646321028,0.3340749740600586,0.9423114348466736,0.9754850766778431,0.9159269199009084,0.9447682930075328,22.597079753875732
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,19,0.17261362056701612,0.30840426683425903,0.942525536474714,0.9775479732345297,0.9142014894497311,0.9448141318581469,22.577675819396973
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,20,0.172425477932661,0.30868348479270935,0.9432663483956922,0.9725558393565568,0.9208129662979161,0.9459773760439792,22.642117261886597
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,21,0.16883379985124636,0.326752245426178,0.9423689384917887,0.9685064760573977,0.92339618774339,0.9454135298900926,22.594600200653076
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,22,0.17017683510979018,0.3239924907684326,0.9425990271021543,0.9751934580977992,0.916778454235889,0.9450841688163178,22.59201669692993
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,23,0.16917413463577247,0.31766659021377563,0.9433076987145673,0.9730082716586852,0.9204159374034798,0.9459816940902598,22.631805896759033
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,24,0.17082915837183976,0.306539386510849,0.9438610102801408,0.9695731641758951,0.925112843660238,0.9468213554517299,22.596604824066162
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,25,0.1683152872018325,0.30029773712158203,0.9436011697535163,0.978837737521467,0.9149233637116818,0.9458019966276798,22.626455783843994
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,26,0.16766776650761947,0.29523172974586487,0.9439033891702376,0.9771463186298806,0.9172395967950375,0.9462457337883959,22.63110852241516
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,27,0.16934474557638168,0.3112334609031677,0.9429338797208994,0.9682003432003432,0.9248066383240281,0.9460061303083493,22.649489164352417
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,28,0.17376759419074425,0.3010671138763428,0.938440987393204,0.9771562291063071,0.9068252326783868,0.9406779661016947,22.634024143218994
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,29,0.1703017360697954,0.31367942690849304,0.9411797362942401,0.9725937653545886,0.9167867435158501,0.943866062677157,22.589645862579346
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,30,0.16918832942461356,0.3057389259338379,0.9430133792261145,0.972642227782008,0.9202387691041013,0.9457151167402629,22.61134696006775
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,31,0.16862609944282433,0.32026514410972595,0.941429324163177,0.9709106697058504,0.9190383232302476,0.9442626411907526,22.601462602615356
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,32,0.16970569201004812,0.31239306926727295,0.9384371435724818,0.9764300405803547,0.9075643277875375,0.9407385587660337,22.62718939781189
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,33,0.17189076103461096,0.3197205364704132,0.9379786671122622,0.9784934192103052,0.9045769907838873,0.9400844790013183,22.61198925971985
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,34,0.17009273228737024,0.31271085143089294,0.9377767874550873,0.9786947746131419,0.9039875712066286,0.9398589350131912,22.613358736038208
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,35,0.16920257588991752,0.31638577580451965,0.9424779989450598,0.9728639930252834,0.918982911262096,0.9451561672842774,22.619861125946045
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,36,0.1655526282504583,0.31998535990715027,0.9439275627180594,0.9683584966270479,0.9265406485323497,0.9469881410508129,22.593992948532104
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,37,0.1675770225433203,0.3121810853481293,0.9441291040623261,0.9770538711274969,0.917765028169742,0.9464818763326227,22.57847499847412
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,38,0.16572254246626145,0.32041609287261963,0.9435450163011676,0.979773282951767,0.9138592308489686,0.9456690801823546,22.597708225250244
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,39,0.16600858219541037,0.3151911497116089,0.9436713792719581,0.9774444383168808,0.916489994312012,0.9459863364645601,22.634546995162964
data/seame,LSTM,500,64,2,0.1,5,40,0.2,3,True,5,results/include_speaker/0-3.pt,results/include_speaker/summary.txt,0,3,False,40,0.16951521017994636,0.3126514256000519,0.944106622240733,0.9732506931984994,0.9216867469879518,0.9467671558905195,22.58924627304077
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,1,0.5621235309503018,0.5063177347183228,0.9273936313996864,0.9287892724016072,0.9404440958776531,0.9345803497491355,22.59278655052185
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,2,0.3193091087234326,0.44589105248451233,0.9151991556024666,0.9723345269723923,0.8673811118553248,0.9168640906244043,22.58551526069641
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,3,0.2318757929098912,0.33524131774902344,0.9324588333798493,0.9823877000745798,0.8901595882933929,0.9340023999127305,22.594802856445312
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,4,0.20484386021510148,0.30881690979003906,0.9411012591377824,0.9750178836735817,0.9141044160132068,0.9435790931118034,22.6372172832489
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,5,0.18727718962308687,0.3121521472930908,0.9379564078265232,0.9800213855591198,0.9029815919108115,0.9399255141145355,22.60317897796631
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,6,0.1963582625373816,0.3187252879142761,0.939206265448385,0.9733963612378387,0.9121767796435561,0.9417927513494827,22.619439363479614
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,7,0.18821787241941842,0.30448922514915466,0.9426261283712688,0.9682786753260695,0.924132984990523,0.9456909205284125,22.610876321792603
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,8,0.18153661298446166,0.3139238953590393,0.935856318152662,0.981057168784029,0.8979443521594684,0.9376626192541198,22.627836227416992
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,9,0.1784795576181167,0.311312198638916,0.9405612883486775,0.9762207598296743,0.9118285123966943,0.9429265817375744,22.608601570129395
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,10,0.17418115175305268,0.29768484830856323,0.9409307377391595,0.9786203440788375,0.9100652376514445,0.9430985915492958,22.663559675216675
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,11,0.17459687332694346,0.30952683091163635,0.9388975414395372,0.9759871339840284,0.908898414501885,0.9412488300574943,22.630665063858032
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,12,0.17059311070121252,0.3164028227329254,0.9405140691143513,0.9667381974248928,0.9217391304347826,0.9437025399319194,22.62962555885315
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,13,0.17041743928805375,0.3043612539768219,0.9419675241336979,0.9820856966361543,0.9085147280378202,0.9438687392055267,22.622851610183716
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,14,0.17176472682219285,0.3100445866584778,0.9420551406280367,0.9730422919508868,0.9179880560131796,0.9447137672521128,22.65427803993225
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,15,0.17398314197094011,0.3161880671977997,0.9384196033710678,0.9761190714206376,0.9078512396694215,0.9407482738318257,22.653053998947144
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,16,0.1718712979211257,0.33280035853385925,0.9420029316591532,0.9661595943421404,0.9252197914536905,0.9452466121830857,22.57851791381836
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,17,0.17166563152120665,0.3064730167388916,0.9426360873169384,0.9646247679660568,0.9281012399857121,0.9460106106314367,22.592000484466553
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,18,0.17062538270002756,0.3133470416069031,0.9389570213236107,0.963705164419336,0.9220335525980318,0.9424089227080836,22.652220726013184
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,19,0.17024591717964563,0.31533125042915344,0.9387535816618912,0.9593713865237044,0.9264071461198802,0.9426011515918303,22.598545789718628
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,20,0.1708204312584339,0.30708545446395874,0.9417435386021773,0.9689571544058205,0.9217163949553984,0.9447465909986601,22.637364864349365
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,21,0.17100243461437714,0.3205934464931488,0.9401749626266541,0.96773672304212,0.9200163858876542,0.9432733954587217,22.595999479293823
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,22,0.16692132407274002,0.32247504591941833,0.9418890207223862,0.9621667193592581,0.92935667752443,0.9454771397504272,22.660956382751465
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,23,0.17030516343239027,0.3252931535243988,0.9399161749296862,0.9608535300316122,0.9270065572103898,0.9436266266525237,22.702897548675537
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,24,0.16879301575513986,0.323458731174469,0.9416325174437922,0.9681199935487339,0.9223992214311325,0.9447067464064631,22.662245512008667
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,25,0.16727760491462854,0.3094766139984131,0.9414951245937161,0.9740217033870437,0.9158936301793444,0.9440637450199204,22.662598133087158
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,26,0.16661828393355393,0.3141592741012573,0.9416329471758772,0.9697854170044863,0.9206218892708707,0.9445643590418531,22.621922731399536
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,27,0.16707893757101816,0.3106309473514557,0.9412527951853794,0.9629668818114485,0.9272542027508915,0.9447731755424063,22.675411701202393
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,28,0.16554163491878754,0.30625149607658386,0.9416315439219166,0.9706743278404163,0.9196754147193261,0.944486932672275,22.595648050308228
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,29,0.1661210192892796,0.31164485216140747,0.9421946077887496,0.9713014701893343,0.920088390975898,0.9450015834476935,22.621978998184204
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,30,0.16580709089071322,0.31896936893463135,0.940843436714629,0.9635997028547172,0.9257748776508973,0.9443086682959806,22.650606155395508
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,31,0.16740609132326567,0.3206191956996918,0.9402894387980557,0.9636083514848856,0.924700484323222,0.9437535771892399,22.671083688735962
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,32,0.169831595932826,0.3084508776664734,0.9423997772828507,0.978007976955462,0.9134889015367103,0.944648064421199,22.680062770843506
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,33,0.16888600005171236,0.3069089949131012,0.9401640258870788,0.9817004504504504,0.9054790963386133,0.9420505200594353,22.662696838378906
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,34,0.16662693119201905,0.3129163980484009,0.9406908357953447,0.9632103477523325,0.9259070525886669,0.9441903970068594,22.788476943969727
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,35,0.16666022430245692,0.32889437675476074,0.9386931596816386,0.9771158129175946,0.9073470865001809,0.9409399211817377,22.637866497039795
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,36,0.16947311459061426,0.32546061277389526,0.940239593684443,0.9626588983050848,0.9256429844665138,0.9437881344930547,22.627967357635498
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,37,0.16917481235204598,0.334585577249527,0.9401071882424443,0.9640709000904881,0.9238459576638612,0.9435299020629297,22.61859369277954
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,38,0.17421764001632348,0.3393952250480652,0.9402493074792244,0.9688175529615218,0.9190034346644794,0.9432532687906132,22.680848121643066
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,39,0.17076987754075956,0.33250871300697327,0.9402481828482989,0.9647962449327928,0.9233282286881062,0.9436068652511869,22.63493800163269
data/seame,LSTM,500,64,2,0.1,5,40,0.2,4,True,5,results/include_speaker/0-4.pt,results/include_speaker/summary.txt,0,4,False,40,0.16949923451130205,0.3268497586250305,0.9414228262376925,0.9711089388508743,0.9188161545575995,0.9442390959974655,22.633227109909058
